mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\)-Boats_in_the_Marina.jpg'
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5105.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5105-decorative_fan.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0168.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0168-Red_Ribbon_Tied_to_Telephone_Pole.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5460.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5460-Take_Your_Own_Photo.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3479.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3479-Three_girmv_in_red_shirts_and_red_hair.JPG
mv /home/klotz/Documents/images/hook.jpg /home/klotz/Documents/images/hook-ook_Original_Motion_Picture_Soundtrack.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6452.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6452-HIKING_ON_A_TRAIL.JPG
mv /home/klotz/Documents/images/android/1237922944772.jpg /home/klotz/Documents/images/android/1237922944772-Parrot_on_a_Branch.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_132118.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_132118-Jack_in_the_box.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4553.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4553-Autumn_Leaves.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1994.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1994-Workers_on_a_Train.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0591.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0591-The_dining_table_with_a_place_mat_and_ut.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3646.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3646-Autumn_Leaves.JPG
mv /home/klotz/Documents/images/2013-07/100_0713/IMG_0047.JPG /home/klotz/Documents/images/2013-07/100_0713/IMG_0047-The_Girl_with_the_Bag.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0608-004.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0608-004-Black_and_Gray_Background.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4787.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4787-Two_Women_Enjoying_Dinner.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4096.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4096-Colorful_Flower_Pot.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0830912.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0830912-Older_Woman_Reading_Newspaper_Outside.jpg
mv /home/klotz/Documents/images/room-3.jpg /home/klotz/Documents/images/room-3-List_of_Names.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160519_182115.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160519_182115-VIMO_Labs.jpg
mv /home/klotz/Documents/images/stat.jpg /home/klotz/Documents/images/stat-ethernet_router.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160829_182152.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160829_182152-Handwritten_Note.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1229.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1229-Grandma_and_Grandson.JPG
mv /home/klotz/Documents/images/2003mar/woburn/7.gif /home/klotz/Documents/images/2003mar/woburn/7-Infant_in_a_baby_seat.gif
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2600320.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2600320-Orchid_Flower.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0398.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0398-antenna_tower.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9379.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9379-reader_with_a_book.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9595.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9595-Reflection_of_Sun_on_Water.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160124_163048.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160124_163048-pen_and_notebook.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF8065.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF8065-The_Dome_Ceiling.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9581.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9581-A_good_title_for_this_image_is_a_serene.JPG
mv /home/klotz/Documents/images/2007-11-09/IMGP2641.JPG /home/klotz/Documents/images/2007-11-09/IMGP2641-Light_Bulb_Battery.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6678.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6678-rocky_beach.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3175.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3175-High_Rise_Buildings_in_a_City.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6391.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6391-The_City_of_Rome.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0509.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0509-The_Number_ether_ether_ether_ether.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20131126_125534.jpg /home/klotz/Documents/images/pix-from-skg4-more/20131126_125534-Three_bowmv_of_food_on_a_table.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20131210_080426.jpg /home/klotz/Documents/images/pix-from-skg4-more/20131210_080426-occer_and_Politics.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2340032.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2340032-morning_coffee.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF8972.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF8972-Mountain_Range_in_the_Background.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160919_091801.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160919_091801-frame_xtra.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0658.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0658-Silhouette_of_Door_Knobs.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0252.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0252-Colorful_Garden.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9618.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9618-Flock_of_Ducks_in_a_Pond.JPG
mv /home/klotz/Documents/images/2003oct19/orig/img00021.jpg /home/klotz/Documents/images/2003oct19/orig/img00021-Fresh_Fruit_on_a_White_Paper_Tow.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0061.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0061-Roadside_Garden.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2041-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2041-000-Stairs_with_Brick_Wall_and_Graffiti.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140406_185755.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140406_185755-Cable_Cutting_Tool.jpg
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5152.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5152-pond_with_trees_and_a_building_in_the_background.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1946.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1946-pole_on_a_hill.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0006.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0006-Star_shaped_necklace_with_the_word_FE.JPG
mv /home/klotz/Documents/images/2003oct12/you-sent-this.jpg /home/klotz/Documents/images/2003oct12/you-sent-this-You_Send_This.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1840-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1840-000-rium_cafeteria.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0142.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0142-Grassy_Fields_and_Pond.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6732.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6732-Two_People_Walking_on_a_Pathway.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2349504.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2349504-Star_Wars_Racer.jpg
mv '/home/klotz/Documents/images/android/2009-06-29 16.39.28.jpg' '/home/klotz/Documents/images/android/2009-06-29-16.39.28-Cityscape_with_a_tall_building_and_traffic_lights.jpg'
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2805.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2805-Blue_Flowers_in_a_Planter.JPG
mv '/home/klotz/Documents/images/android/2009-09-05 19.11.10.jpg' '/home/klotz/Documents/images/android/2009-09-05-19.11.10-menu_for_pizza.jpg'
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1234.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1234-Three_Women_Standing_Together.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2231744.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2231744-pie_and_ice_cream.jpg
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5278.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5278-The_Man_Behind_the_Glass.JPG
mv '/home/klotz/Documents/images/android/2010-03-27 22.22.29.jpg' '/home/klotz/Documents/images/android/2010-03-27-22.22.29-Man_holding_a_cat.jpg'
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9116.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9116-Tree_in_a_field.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1629056.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1629056-Three_Girmv_Standing_on_Boxes.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2598016.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2598016-Poomvide_Swimming_Pool.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2342336.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2342336-Reading_at_a_table.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9605.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9605-Swan_Lake.JPG
mv /home/klotz/Documents/images/2002may11/image006.pnm /home/klotz/Documents/images/2002may11/image006-Playground_Swing.pnm
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0853.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0853-Box_of_Golden_Fleece_Pot_Cleaner.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1881.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1881-Man_standing_next_to_a_train.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160721_184943.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160721_184943-palm_tree.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4947.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4947-Audience_at_a_Stadium.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1977.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1977-Title_of_the_image_is_not_provided_by_user.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5095.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5095-Colorful_Kites_in_the_Sky.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160215_105332.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160215_105332-Mouse_in_a_Cage.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0153.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0153-Shelf_with_Books_and_Toys.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1005.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1005-Tree_Branches_with_No_Leaves.JPG
mv '/home/klotz/Documents/images/android/2009-11-28 18.34.59.jpg' '/home/klotz/Documents/images/android/2009-11-28-18.34.59-Smiling_Girl_Using_Laptop.jpg'
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF8998.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF8998-Mountain_Range_in_the_Background.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/2015-09-28_19-07-37_HDR.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/2015-09-28_19-07-37_HDR-Red_Sunset_over_Cars.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4157.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4157-Smiling_Woman_in_Kitchen_with_Blender_and.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2645.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2645-A_Rock_with_Foreign_Writing_on_it.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5109.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5109-Family_Photo.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2155-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2155-001-Large_Asian_Gateway.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2936512.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2936512-Green_Rocks_at_Sunset.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0366912.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0366912-Child_on_a_Cell_Phone.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0923968.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0923968-Box_with_Arduino_Uno_Circuit_Board.jpg
mv /home/klotz/Documents/images/2011-05-08/P1010629.JPG /home/klotz/Documents/images/2011-05-08/P1010629-Teenagers_Sitting_at_a_Table_with_B.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2026-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2026-001-pond_with_plants.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2080640.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2080640-Yellow_and_White_Building_with_Balconies.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2935936.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2935936-speeding_train.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20395300.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20395300-Steam_from_a_car_on_the_street.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160406_203338.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160406_203338-Mouse_and_Cage.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4926.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4926-List_of_Names.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3406.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3406-Warning_Sign.JPG
mv '/home/klotz/Documents/images/android/2009-06-28 18.14.47.jpg' '/home/klotz/Documents/images/android/2009-06-28-18.14.47-Two_Sandwiches_on_a_Plate.jpg'
mv /home/klotz/Documents/images/2007-11-09/IMGP2578.JPG /home/klotz/Documents/images/2007-11-09/IMGP2578-DIY_Project.JPG
mv '/home/klotz/Documents/images/android/2009-12-30 17.06.11.jpg' '/home/klotz/Documents/images/android/2009-12-30-17.06.11-Smiling_Children_Posing_for_a_Picture_in_Front.jpg'
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0695.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0695-The_Beach.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2362688.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2362688-A_Tree_in_the_Sun.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160917_164421.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160917_164421-Smiling_Guy_in_Gray_T_Shirt.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4860.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4860-Man_working_on_a_machine.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6542.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6542-Monitoring_Traffic.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1175.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1175-Power_lines_and_fence.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1179.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1179-Green_Cactus_in_Fence.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2137.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2137-Cheese_Balmv.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9655.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9655-Blue_Lake_with_Ducks.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-2002-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-2002-000-plate_of_food.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1296.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1296-Colorful_Flower_Vase.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0800.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0800-Calm_Ocean_Waters.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2332.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2332-People_walking_around_a_building.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2227-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2227-000-Grassy_Hill_Overlooking_Ocean.JPG
mv /home/klotz/Documents/images/android/1238773052478.jpg /home/klotz/Documents/images/android/1238773052478-Cheese_Lovers_Manual.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0857.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0857-Watching_TV_in_a_room.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18522000.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18522000-Speaker_on_Stage.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0889024.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0889024-Power_lines_above_a_tree_with_pink_flowers.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1864.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1864-Black_Train_Engine.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0315.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0315-blooming_tree_near_body_of_water.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1736.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1736-Measuring_device.JPG
mv /home/klotz/Documents/images/2013-07/106_0720/IMG_0500.JPG /home/klotz/Documents/images/2013-07/106_0720/IMG_0500-sunset_on_beach.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0015.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0015-Objects_Are_Closer_Than_They_Appear.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3141.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3141-view_of_a_city_street_with_cars_and_buildings.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9185.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9185-buds_of_marijuana.JPG
mv /home/klotz/Documents/images/S2_20081122_1415.png /home/klotz/Documents/images/S2_20081122_1415-The_Color_of_the_Sky.png
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3327.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3327-Coffee_Cup_with_Spoon.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0390.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0390-The_Tower_in_the_Field.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20150906_145057.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20150906_145057-No_Receipt.jpg
mv /home/klotz/Documents/images/calendar-2012/leigh_mobile_radio.jpg /home/klotz/Documents/images/calendar-2012/leigh_mobile_radio-Man_with_sunglasses_and_a_beard.jpg
mv /home/klotz/Documents/images/79d6_1.JPG /home/klotz/Documents/images/79d6_1-black_box.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20150924_213022.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20150924_213022-Quixey_Logo.jpg
mv '/home/klotz/Documents/images/android/2009-10-16 21.15.05.jpg' '/home/klotz/Documents/images/android/2009-10-16-21.15.05-drawing_of_a_house.jpg'
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0137-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0137-000-raw_shrimp_in_a_blue_container.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2285440.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2285440-electronic_device_on_a_table.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4682.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4682-Projector_Screen_with_Flickr_Logo.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3597.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3597-Grass_with_Red_Tips.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1756800.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1756800-Seating_Area_with_Mosaic_Tiles_and.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9532.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9532-Autumn_Leaves.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0629.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0629-night_out_on_the_town.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0247-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0247-001-Boat_on_the_river.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0822784.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0822784-cake_on_a_plate.jpg
